Title,Body,Link,Date,Type,Combined_Text,PText,PTitle
havent slept wink families welcome freed thai hostages home,tears joy 17 thai nationals seized hamas attacks israel land bangkokisraelhamas war live updatespornsawan pinakalos three great aunts would missed return world kularb pinakalos knees couldnt quite get room bangkok airport nephew meeting family members first time since taken hostage gaza travelling four hours van thai capital 63yearold ready waiting emerge arrivals hall alongside 84yearold nangnoi pattataysan,https://www.theguardian.com/world/2023/nov/30/families-welcome-freed-thai-hostages-home-israel,"Thu, 30 Nov 2023 14:16:53 GMT",news,havent slept wink families welcome freed thai hostages home tears joy 17 thai nationals seized hamas attacks israel land bangkokisraelhamas war live updatespornsawan pinakalos three great aunts would missed return world kularb pinakalos knees couldnt quite get room bangkok airport nephew meeting family members first time since taken hostage gaza travelling four hours van thai capital 63yearold ready waiting emerge arrivals hall alongside 84yearold nangnoi pattataysan,"['havent', 'slept', 'wink', 'families', 'welcome', 'freed', 'thai', 'hostages', 'home', 'tears', 'joy', '17', 'thai', 'nationals', 'seized', 'hamas', 'attacks', 'israel', 'land', 'bangkokisraelhamas', 'war', 'live', 'updatespornsawan', 'pinakalos', 'three', 'great', 'aunts', 'would', 'missed', 'return', 'world', 'kularb', 'pinakalos', 'knees', 'couldnt', 'quite', 'get', 'room', 'bangkok', 'airport', 'nephew', 'meeting', 'family', 'members', 'first', 'time', 'since', 'taken', 'hostage', 'gaza', 'travelling', 'four', 'hours', 'van', 'thai', 'capital', '63yearold', 'ready', 'waiting', 'emerge', 'arrivals', 'hall', 'alongside', '84yearold', 'nangnoi', 'pattataysan']","['havent', 'slept', 'wink', 'families', 'welcome', 'freed', 'thai', 'hostages', 'home']"
young green sea turtles tracked travelling deep sydney harbour living near humans,taronga wildlife hospital tracked three turtles rescued one swimming far longuevilleget morning afternoon emails free app daily podcastendangered green sea turtles spend much young lives close proximity people including travelling deep within sydney harbour research suggestssatellite tracking shows turtles frequenting busy waterways including harbour parramatta river around wollongong harbour brisbane waters near gosford hawkesbury river far cottage point,https://www.theguardian.com/australia-news/2023/dec/02/young-green-sea-turtles-tracked-travelling-deep-into-sydney-harbour-and-living-near-humans,"Sat, 02 Dec 2023 02:53:36 GMT",news,young green sea turtles tracked travelling deep sydney harbour living near humans taronga wildlife hospital tracked three turtles rescued one swimming far longuevilleget morning afternoon emails free app daily podcastendangered green sea turtles spend much young lives close proximity people including travelling deep within sydney harbour research suggestssatellite tracking shows turtles frequenting busy waterways including harbour parramatta river around wollongong harbour brisbane waters near gosford hawkesbury river far cottage point,"['young', 'green', 'sea', 'turtles', 'tracked', 'travelling', 'deep', 'sydney', 'harbour', 'living', 'near', 'humans', 'taronga', 'wildlife', 'hospital', 'tracked', 'three', 'turtles', 'rescued', 'one', 'swimming', 'far', 'longuevilleget', 'morning', 'afternoon', 'emails', 'free', 'app', 'daily', 'podcastendangered', 'green', 'sea', 'turtles', 'spend', 'much', 'young', 'lives', 'close', 'proximity', 'people', 'including', 'travelling', 'deep', 'within', 'sydney', 'harbour', 'research', 'suggestssatellite', 'tracking', 'shows', 'turtles', 'frequenting', 'busy', 'waterways', 'including', 'harbour', 'parramatta', 'river', 'around', 'wollongong', 'harbour', 'brisbane', 'waters', 'near', 'gosford', 'hawkesbury', 'river', 'far', 'cottage', 'point']","['young', 'green', 'sea', 'turtles', 'tracked', 'travelling', 'deep', 'sydney', 'harbour', 'living', 'near', 'humans']"
tsunami traffic chaos sydney motorway prompting calls royal commission,top expert bungled opening rozelle interchange bad enough warrant formal inquiry 20bn westconnex projectsydneysiders promised nirvana would delivered 20bn westconnex motorway rightly bemused bitter seem ended placethe bungled opening final stage westconnex rozelle interchange bad enough veteran transport experts michelle zeibots university tech,https://www.theguardian.com/australia-news/2023/dec/02/a-tsunami-of-traffic-chaos-the-new-sydney-motorway-prompting-calls-for-a-royal-commission,"Fri, 01 Dec 2023 23:00:28 GMT",news,tsunami traffic chaos sydney motorway prompting calls royal commission top expert bungled opening rozelle interchange bad enough warrant formal inquiry 20bn westconnex projectsydneysiders promised nirvana would delivered 20bn westconnex motorway rightly bemused bitter seem ended placethe bungled opening final stage westconnex rozelle interchange bad enough veteran transport experts michelle zeibots university tech,"['tsunami', 'traffic', 'chaos', 'sydney', 'motorway', 'prompting', 'calls', 'royal', 'commission', 'top', 'expert', 'bungled', 'opening', 'rozelle', 'interchange', 'bad', 'enough', 'warrant', 'formal', 'inquiry', '20bn', 'westconnex', 'projectsydneysiders', 'promised', 'nirvana', 'would', 'delivered', '20bn', 'westconnex', 'motorway', 'rightly', 'bemused', 'bitter', 'seem', 'ended', 'placethe', 'bungled', 'opening', 'final', 'stage', 'westconnex', 'rozelle', 'interchange', 'bad', 'enough', 'veteran', 'transport', 'experts', 'michelle', 'zeibots', 'university', 'tech']","['tsunami', 'traffic', 'chaos', 'sydney', 'motorway', 'prompting', 'calls', 'royal', 'commission']"
australia eu talks day war gaza unite twostate solution,european commission vicepresident must role hamas postconflict horizon visit australiaget morning afternoon emails free app daily podcastaustralia european union talks day war gaza united calls revive twostate solution senior official saidbut european commission vicepresident margaritis schinas added hamas forfeited right part political settlementa hrefhttpswwwtheguardian,https://www.theguardian.com/world/2023/dec/02/australia-eu-talks-day-after-israel-hamas-war-gaza-palestine-two-state-solution,"Fri, 01 Dec 2023 14:00:20 GMT",news,australia eu talks day war gaza unite twostate solution european commission vicepresident must role hamas postconflict horizon visit australiaget morning afternoon emails free app daily podcastaustralia european union talks day war gaza united calls revive twostate solution senior official saidbut european commission vicepresident margaritis schinas added hamas forfeited right part political settlementa hrefhttpswwwtheguardian,"['australia', 'eu', 'talks', 'day', 'war', 'gaza', 'unite', 'twostate', 'solution', 'european', 'commission', 'vicepresident', 'must', 'role', 'hamas', 'postconflict', 'horizon', 'visit', 'australiaget', 'morning', 'afternoon', 'emails', 'free', 'app', 'daily', 'podcastaustralia', 'european', 'union', 'talks', 'day', 'war', 'gaza', 'united', 'calls', 'revive', 'twostate', 'solution', 'senior', 'official', 'saidbut', 'european', 'commission', 'vicepresident', 'margaritis', 'schinas', 'added', 'hamas', 'forfeited', 'right', 'part', 'political', 'settlementa', 'hrefhttpswwwtheguardian']","['australia', 'eu', 'talks', 'day', 'war', 'gaza', 'unite', 'twostate', 'solution']"
fantastic season means highquality australian prawns going cheap christmas,improvements sustainable aquaculture good weather conditions result boon consumersget morning afternoon emails free app daily podcastseafood lovers treat christmas abundance prawns fuelling reduced prices industry experts predicting major cost hikes ahead festive seasonthe seafood industry australia chief executive veronica papacosta said australia two main prawn sectors aquaculture prawns wild prawns fantastic yearsa hrefh,https://www.theguardian.com/australia-news/2023/dec/02/fantastic-season-means-high-quality-australian-prawns-going-cheap-at-christmas,"Fri, 01 Dec 2023 14:00:17 GMT",news,fantastic season means highquality australian prawns going cheap christmas improvements sustainable aquaculture good weather conditions result boon consumersget morning afternoon emails free app daily podcastseafood lovers treat christmas abundance prawns fuelling reduced prices industry experts predicting major cost hikes ahead festive seasonthe seafood industry australia chief executive veronica papacosta said australia two main prawn sectors aquaculture prawns wild prawns fantastic yearsa hrefh,"['fantastic', 'season', 'means', 'highquality', 'australian', 'prawns', 'going', 'cheap', 'christmas', 'improvements', 'sustainable', 'aquaculture', 'good', 'weather', 'conditions', 'result', 'boon', 'consumersget', 'morning', 'afternoon', 'emails', 'free', 'app', 'daily', 'podcastseafood', 'lovers', 'treat', 'christmas', 'abundance', 'prawns', 'fuelling', 'reduced', 'prices', 'industry', 'experts', 'predicting', 'major', 'cost', 'hikes', 'ahead', 'festive', 'seasonthe', 'seafood', 'industry', 'australia', 'chief', 'executive', 'veronica', 'papacosta', 'said', 'australia', 'two', 'main', 'prawn', 'sectors', 'aquaculture', 'prawns', 'wild', 'prawns', 'fantastic', 'yearsa', 'hrefh']","['fantastic', 'season', 'means', 'highquality', 'australian', 'prawns', 'going', 'cheap', 'christmas']"
brittany higgins wore dress allegedly raped liberal function weeks later reclaim court hears,former liberal staffer tells federal court defamation trial initially thought could disassociate alleged rapeget morning afternoon emails free app daily podcastbrittany higgins told court wore white dress allegedly raped six weeks later liberal function attempt reclaim disassociate rapebut favourite pencil dress used wear time reclaimed never worn higgins told federal court friday,https://www.theguardian.com/australia-news/2023/dec/01/bruce-lehrmann-defamation-trial-brittany-higgins-wore-dress-allegedly-raped-in-reclaim-ntwnfb,"Fri, 01 Dec 2023 07:33:05 GMT",news,brittany higgins wore dress allegedly raped liberal function weeks later reclaim court hears former liberal staffer tells federal court defamation trial initially thought could disassociate alleged rapeget morning afternoon emails free app daily podcastbrittany higgins told court wore white dress allegedly raped six weeks later liberal function attempt reclaim disassociate rapebut favourite pencil dress used wear time reclaimed never worn higgins told federal court friday,"['brittany', 'higgins', 'wore', 'dress', 'allegedly', 'raped', 'liberal', 'function', 'weeks', 'later', 'reclaim', 'court', 'hears', 'former', 'liberal', 'staffer', 'tells', 'federal', 'court', 'defamation', 'trial', 'initially', 'thought', 'could', 'disassociate', 'alleged', 'rapeget', 'morning', 'afternoon', 'emails', 'free', 'app', 'daily', 'podcastbrittany', 'higgins', 'told', 'court', 'wore', 'white', 'dress', 'allegedly', 'raped', 'six', 'weeks', 'later', 'liberal', 'function', 'attempt', 'reclaim', 'disassociate', 'rapebut', 'favourite', 'pencil', 'dress', 'used', 'wear', 'time', 'reclaimed', 'never', 'worn', 'higgins', 'told', 'federal', 'court', 'friday']","['brittany', 'higgins', 'wore', 'dress', 'allegedly', 'raped', 'liberal', 'function', 'weeks', 'later', 'reclaim', 'court', 'hears']"
peter vlandys accuses politicians outright lies plan extend racing nsw chair russell baldings tenure fails,racing body need scramble replace chair coalition crossbench team try strengthen oversightfollow australia live blog latest updatesget morning afternoon emailsfree app daily podcastthe racing nsw chief executive peter vlandys accused politicians spreading outright lies mainly wrong diatribes parliament,https://www.theguardian.com/australia-news/2023/dec/01/minns-government-scraps-plans-to-extend-tenure-of-racing-nsw-chairman-russell-balding-after-opposition-revolt,"Fri, 01 Dec 2023 07:26:25 GMT",news,peter vlandys accuses politicians outright lies plan extend racing nsw chair russell baldings tenure fails racing body need scramble replace chair coalition crossbench team try strengthen oversightfollow australia live blog latest updatesget morning afternoon emailsfree app daily podcastthe racing nsw chief executive peter vlandys accused politicians spreading outright lies mainly wrong diatribes parliament,"['peter', 'vlandys', 'accuses', 'politicians', 'outright', 'lies', 'plan', 'extend', 'racing', 'nsw', 'chair', 'russell', 'baldings', 'tenure', 'fails', 'racing', 'body', 'need', 'scramble', 'replace', 'chair', 'coalition', 'crossbench', 'team', 'try', 'strengthen', 'oversightfollow', 'australia', 'live', 'blog', 'latest', 'updatesget', 'morning', 'afternoon', 'emailsfree', 'app', 'daily', 'podcastthe', 'racing', 'nsw', 'chief', 'executive', 'peter', 'vlandys', 'accused', 'politicians', 'spreading', 'outright', 'lies', 'mainly', 'wrong', 'diatribes', 'parliament']","['peter', 'vlandys', 'accuses', 'politicians', 'outright', 'lies', 'plan', 'extend', 'racing', 'nsw', 'chair', 'russell', 'baldings', 'tenure', 'fails']"
putin orders russian military boost troop numbers 170000,,https://www.theguardian.com/world/2023/dec/02/putin-orders-russian-military-to-boost-troop-numbers-by-170000,"Sat, 02 Dec 2023 02:10:28 GMT",news,putin orders russian military boost troop numbers 170000 ,"['putin', 'orders', 'russian', 'military', 'boost', 'troop', 'numbers', '170000']","['putin', 'orders', 'russian', 'military', 'boost', 'troop', 'numbers', '170000']"
russiaukraine war glance know day 647,russia increase size armed forces 170000 zelenskiy admits counteroffensive achieve desired resultssee russiaukraine coverageukrainian president volodymyr zelenskiy told associated press winter whole phase war acknowledged achieve desired results summer counteroffensive ukrainian leader also said already see consequences international community shifting attention tragedy middle eastzelenskiy later said changes needed improve ukraines system mobilisation part overall strategy improve,https://www.theguardian.com/world/2023/dec/02/russia-ukraine-war-at-a-glance-what-we-know-on-day-647,"Sat, 02 Dec 2023 00:59:03 GMT",news,russiaukraine war glance know day 647 russia increase size armed forces 170000 zelenskiy admits counteroffensive achieve desired resultssee russiaukraine coverageukrainian president volodymyr zelenskiy told associated press winter whole phase war acknowledged achieve desired results summer counteroffensive ukrainian leader also said already see consequences international community shifting attention tragedy middle eastzelenskiy later said changes needed improve ukraines system mobilisation part overall strategy improve,"['russiaukraine', 'war', 'glance', 'know', 'day', '647', 'russia', 'increase', 'size', 'armed', 'forces', '170000', 'zelenskiy', 'admits', 'counteroffensive', 'achieve', 'desired', 'resultssee', 'russiaukraine', 'coverageukrainian', 'president', 'volodymyr', 'zelenskiy', 'told', 'associated', 'press', 'winter', 'whole', 'phase', 'war', 'acknowledged', 'achieve', 'desired', 'results', 'summer', 'counteroffensive', 'ukrainian', 'leader', 'also', 'said', 'already', 'see', 'consequences', 'international', 'community', 'shifting', 'attention', 'tragedy', 'middle', 'eastzelenskiy', 'later', 'said', 'changes', 'needed', 'improve', 'ukraines', 'system', 'mobilisation', 'part', 'overall', 'strategy', 'improve']","['russiaukraine', 'war', 'glance', 'know', 'day', '647']"
parts anselm kiefer sculpture stolen french warehouse,,https://www.theguardian.com/world/2023/dec/01/parts-of-sculpture-by-anselm-kiefer-stolen-from-french-warehouse,"Fri, 01 Dec 2023 18:48:20 GMT",news,parts anselm kiefer sculpture stolen french warehouse ,"['parts', 'anselm', 'kiefer', 'sculpture', 'stolen', 'french', 'warehouse']","['parts', 'anselm', 'kiefer', 'sculpture', 'stolen', 'french', 'warehouse']"
belgian court orders 55 emissions cut 1990 levels,,https://www.theguardian.com/world/2023/dec/01/belgian-court-orders-faster-emissions-cuts-as-countrys-climate-targets-insufficient,"Fri, 01 Dec 2023 17:28:55 GMT",news,belgian court orders 55 emissions cut 1990 levels ,"['belgian', 'court', 'orders', '55', 'emissions', 'cut', '1990', 'levels']","['belgian', 'court', 'orders', '55', 'emissions', 'cut', '1990', 'levels']"
fear anger rise germany handling budget crisis,,https://www.theguardian.com/world/2023/dec/01/germany-scholz-government-handling-of-budget-crisis,"Fri, 01 Dec 2023 15:00:12 GMT",news,fear anger rise germany handling budget crisis ,"['fear', 'anger', 'rise', 'germany', 'handling', 'budget', 'crisis']","['fear', 'anger', 'rise', 'germany', 'handling', 'budget', 'crisis']"
putin loyalist valery gergiev installed director bolshoi theatre,star conductor becomes latest kremlin supporter lead major russian cultural institutionrussiaukraine war latest updatesvalery gergiev star russian conductor prominent supporter vladimir putin installed general director moscows bolshoi theatre latest appointment kremlin loyalist leading cultural institutionthe appointment means gergiev also heads rival mariinsky theatre st petersburg artistic control two crown jewels russian ballet opera hrefhttpswwwtheguardiancomw,https://www.theguardian.com/world/2023/dec/01/putin-loyalist-valery-gergiev-installed-as-director-of-bolshoi-theatre,"Fri, 01 Dec 2023 13:59:29 GMT",news,putin loyalist valery gergiev installed director bolshoi theatre star conductor becomes latest kremlin supporter lead major russian cultural institutionrussiaukraine war latest updatesvalery gergiev star russian conductor prominent supporter vladimir putin installed general director moscows bolshoi theatre latest appointment kremlin loyalist leading cultural institutionthe appointment means gergiev also heads rival mariinsky theatre st petersburg artistic control two crown jewels russian ballet opera hrefhttpswwwtheguardiancomw,"['putin', 'loyalist', 'valery', 'gergiev', 'installed', 'director', 'bolshoi', 'theatre', 'star', 'conductor', 'becomes', 'latest', 'kremlin', 'supporter', 'lead', 'major', 'russian', 'cultural', 'institutionrussiaukraine', 'war', 'latest', 'updatesvalery', 'gergiev', 'star', 'russian', 'conductor', 'prominent', 'supporter', 'vladimir', 'putin', 'installed', 'general', 'director', 'moscows', 'bolshoi', 'theatre', 'latest', 'appointment', 'kremlin', 'loyalist', 'leading', 'cultural', 'institutionthe', 'appointment', 'means', 'gergiev', 'also', 'heads', 'rival', 'mariinsky', 'theatre', 'st', 'petersburg', 'artistic', 'control', 'two', 'crown', 'jewels', 'russian', 'ballet', 'opera', 'hrefhttpswwwtheguardiancomw']","['putin', 'loyalist', 'valery', 'gergiev', 'installed', 'director', 'bolshoi', 'theatre']"
israelhamas war live israel reportedly wants gaza buffer zone 184 palestinians killed reed fighting gaza authorities,reuters quotes unnamed egyptian regional sources ing israel informed several arab states wants buffer prevent attacks israel palestine complete guide crisishello welcome continuing live coverage israelhamas war adam fulton ill coming whileisrael informed several arab states wants carve buffer zone palestinian side gazas border prevent future attacks part proposals territory war ends egyptian regional sources according reuters reportisraels military pounded g,https://www.theguardian.com/world/live/2023/dec/02/israel-hamas-war-live-israel-reportedly-wants-gaza-buffer-zone-184-palestinians-killed-in-renewed-fighting-say-gaza-authorities,"Sat, 02 Dec 2023 05:36:11 GMT",news,israelhamas war live israel reportedly wants gaza buffer zone 184 palestinians killed reed fighting gaza authorities reuters quotes unnamed egyptian regional sources ing israel informed several arab states wants buffer prevent attacks israel palestine complete guide crisishello welcome continuing live coverage israelhamas war adam fulton ill coming whileisrael informed several arab states wants carve buffer zone palestinian side gazas border prevent future attacks part proposals territory war ends egyptian regional sources according reuters reportisraels military pounded g,"['israelhamas', 'war', 'live', 'israel', 'reportedly', 'wants', 'gaza', 'buffer', 'zone', '184', 'palestinians', 'killed', 'reed', 'fighting', 'gaza', 'authorities', 'reuters', 'quotes', 'unnamed', 'egyptian', 'regional', 'sources', 'ing', 'israel', 'informed', 'several', 'arab', 'states', 'wants', 'buffer', 'prevent', 'attacks', 'israel', 'palestine', 'complete', 'guide', 'crisishello', 'welcome', 'continuing', 'live', 'coverage', 'israelhamas', 'war', 'adam', 'fulton', 'ill', 'coming', 'whileisrael', 'informed', 'several', 'arab', 'states', 'wants', 'carve', 'buffer', 'zone', 'palestinian', 'side', 'gazas', 'border', 'prevent', 'future', 'attacks', 'part', 'proposals', 'territory', 'war', 'ends', 'egyptian', 'regional', 'sources', 'according', 'reuters', 'reportisraels', 'military', 'pounded', 'g']","['israelhamas', 'war', 'live', 'israel', 'reportedly', 'wants', 'gaza', 'buffer', 'zone', '184', 'palestinians', 'killed', 'reed', 'fighting', 'gaza', 'authorities']"
israeli airstrikes hit near damascus syria happened,blog closed live coverage continues hereisrael palestine complete guide crisispalestinian media reporting israeli military strikes northern gaza reuters snappedthe israeli military resumed combat hamas gaza military announced ing hamas violated truce fired towards israeli territory reuters snapped hrefhttpswwwtheguardiancomworldlive2023dec01israelhamas,https://www.theguardian.com/world/live/2023/dec/01/israel-hamas-war-live-updates-ceasefire-latest-news-extension-israel-frees-30-palestinians-hostages-released-news,"Sat, 02 Dec 2023 05:16:58 GMT",news,israeli airstrikes hit near damascus syria happened blog closed live coverage continues hereisrael palestine complete guide crisispalestinian media reporting israeli military strikes northern gaza reuters snappedthe israeli military resumed combat hamas gaza military announced ing hamas violated truce fired towards israeli territory reuters snapped hrefhttpswwwtheguardiancomworldlive2023dec01israelhamas,"['israeli', 'airstrikes', 'hit', 'near', 'damascus', 'syria', 'happened', 'blog', 'closed', 'live', 'coverage', 'continues', 'hereisrael', 'palestine', 'complete', 'guide', 'crisispalestinian', 'media', 'reporting', 'israeli', 'military', 'strikes', 'northern', 'gaza', 'reuters', 'snappedthe', 'israeli', 'military', 'resumed', 'combat', 'hamas', 'gaza', 'military', 'announced', 'ing', 'hamas', 'violated', 'truce', 'fired', 'towards', 'israeli', 'territory', 'reuters', 'snapped', 'hrefhttpswwwtheguardiancomworldlive2023dec01israelhamas']","['israeli', 'airstrikes', 'hit', 'near', 'damascus', 'syria', 'happened']"
israel signals intent launch ground invasion southern gaza,israel orders palestinians evacuate southern city khan younis hamas leadership basedisraelhamas war live updatesisrael signalled preparing launch ground assault southern gaza significant escalation war attacked strip friday end sevenday truce leaving least 178 palestinians deadthe countrys military dropped leaflets parts khan younis israel believes hamass leadership based warning citizens evacuate farther south rafah prompting humanitarian groups,https://www.theguardian.com/world/2023/dec/01/israel-signals-intent-to-launch-ground-invasion-of-southern-gaza,"Fri, 01 Dec 2023 19:18:42 GMT",news,israel signals intent launch ground invasion southern gaza israel orders palestinians evacuate southern city khan younis hamas leadership basedisraelhamas war live updatesisrael signalled preparing launch ground assault southern gaza significant escalation war attacked strip friday end sevenday truce leaving least 178 palestinians deadthe countrys military dropped leaflets parts khan younis israel believes hamass leadership based warning citizens evacuate farther south rafah prompting humanitarian groups,"['israel', 'signals', 'intent', 'launch', 'ground', 'invasion', 'southern', 'gaza', 'israel', 'orders', 'palestinians', 'evacuate', 'southern', 'city', 'khan', 'younis', 'hamas', 'leadership', 'basedisraelhamas', 'war', 'live', 'updatesisrael', 'signalled', 'preparing', 'launch', 'ground', 'assault', 'southern', 'gaza', 'significant', 'escalation', 'war', 'attacked', 'strip', 'friday', 'end', 'sevenday', 'truce', 'leaving', 'least', '178', 'palestinians', 'deadthe', 'countrys', 'military', 'dropped', 'leaflets', 'parts', 'khan', 'younis', 'israel', 'believes', 'hamass', 'leadership', 'based', 'warning', 'citizens', 'evacuate', 'farther', 'south', 'rafah', 'prompting', 'humanitarian', 'groups']","['israel', 'signals', 'intent', 'launch', 'ground', 'invasion', 'southern', 'gaza']"
israel launches strikes gaza fighting resumes truce expires,170 palestinians killed red cross head warns nightmarish situation civilians returnedisraelhamas war live updatesisrael attacked targets across gaza end sevenday ceasefire friday leaving 170 palestinians dead negotiations hostage releases fell apart overnightisraels military said attacked 200 targets land sea air across north south strip lunchtime including khan younis southern city ordered civilians evacuate hrefhttpswwwtheguar,https://www.theguardian.com/world/2023/dec/01/israel-hamas-war-ceasefire-ends-fighting-resumes-gaza-palestine,"Fri, 01 Dec 2023 18:48:44 GMT",news,israel launches strikes gaza fighting resumes truce expires 170 palestinians killed red cross head warns nightmarish situation civilians returnedisraelhamas war live updatesisrael attacked targets across gaza end sevenday ceasefire friday leaving 170 palestinians dead negotiations hostage releases fell apart overnightisraels military said attacked 200 targets land sea air across north south strip lunchtime including khan younis southern city ordered civilians evacuate hrefhttpswwwtheguar,"['israel', 'launches', 'strikes', 'gaza', 'fighting', 'resumes', 'truce', 'expires', '170', 'palestinians', 'killed', 'red', 'cross', 'head', 'warns', 'nightmarish', 'situation', 'civilians', 'returnedisraelhamas', 'war', 'live', 'updatesisrael', 'attacked', 'targets', 'across', 'gaza', 'end', 'sevenday', 'ceasefire', 'friday', 'leaving', '170', 'palestinians', 'dead', 'negotiations', 'hostage', 'releases', 'fell', 'apart', 'overnightisraels', 'military', 'said', 'attacked', '200', 'targets', 'land', 'sea', 'air', 'across', 'north', 'south', 'strip', 'lunchtime', 'including', 'khan', 'younis', 'southern', 'city', 'ordered', 'civilians', 'evacuate', 'hrefhttpswwwtheguar']","['israel', 'launches', 'strikes', 'gaza', 'fighting', 'resumes', 'truce', 'expires']"
activist trial damaging uk sites israeli arms maker justified,,https://www.theguardian.com/world/2023/dec/01/activist-on-trial-for-damaging-uk-sites-of-israeli-arms-maker-says-he-was-justified,"Fri, 01 Dec 2023 18:40:00 GMT",news,activist trial damaging uk sites israeli arms maker justified ,"['activist', 'trial', 'damaging', 'uk', 'sites', 'israeli', 'arms', 'maker', 'justified']","['activist', 'trial', 'damaging', 'uk', 'sites', 'israeli', 'arms', 'maker', 'justified']"
reed strikes gaza bring fear families israeli hostages,,https://www.theguardian.com/world/2023/dec/01/renewed-strikes-on-gaza-bring-fear-to-families-of-israeli-hostages,"Fri, 01 Dec 2023 18:17:51 GMT",news,reed strikes gaza bring fear families israeli hostages ,"['reed', 'strikes', 'gaza', 'bring', 'fear', 'families', 'israeli', 'hostages']","['reed', 'strikes', 'gaza', 'bring', 'fear', 'families', 'israeli', 'hostages']"
beautiful future nepals first legally married samesex couple celebrates,months legal challenges maya gurung surendra pandey registered marriage giving hope samesex couples south asian countrythe dancing continued early hours family friends suru dog gathered western nepal mark joyful end historic day maya gurung surendra pandey wednesday became first samesex couple south asia marriage legally recognisedfinally completely together finally completely others finally perform others funeral die tomorrow gurung 37 transgender woman,https://www.theguardian.com/global-development/2023/dec/01/we-can-have-a-beautiful-future-now-nepals-first-legally-married-same-sex-couple-celebrates,"Fri, 01 Dec 2023 12:59:56 GMT",news,beautiful future nepals first legally married samesex couple celebrates months legal challenges maya gurung surendra pandey registered marriage giving hope samesex couples south asian countrythe dancing continued early hours family friends suru dog gathered western nepal mark joyful end historic day maya gurung surendra pandey wednesday became first samesex couple south asia marriage legally recognisedfinally completely together finally completely others finally perform others funeral die tomorrow gurung 37 transgender woman,"['beautiful', 'future', 'nepals', 'first', 'legally', 'married', 'samesex', 'couple', 'celebrates', 'months', 'legal', 'challenges', 'maya', 'gurung', 'surendra', 'pandey', 'registered', 'marriage', 'giving', 'hope', 'samesex', 'couples', 'south', 'asian', 'countrythe', 'dancing', 'continued', 'early', 'hours', 'family', 'friends', 'suru', 'dog', 'gathered', 'western', 'nepal', 'mark', 'joyful', 'end', 'historic', 'day', 'maya', 'gurung', 'surendra', 'pandey', 'wednesday', 'became', 'first', 'samesex', 'couple', 'south', 'asia', 'marriage', 'legally', 'recognisedfinally', 'completely', 'together', 'finally', 'completely', 'others', 'finally', 'perform', 'others', 'funeral', 'die', 'tomorrow', 'gurung', '37', 'transgender', 'woman']","['beautiful', 'future', 'nepals', 'first', 'legally', 'married', 'samesex', 'couple', 'celebrates']"
contrary government policy india responds us assassination plot claims,us justice department alleges indian agent directed plot kill sikh separatist gurpatwant singh pannunthe indian government responded allegations us department justice indian agent attempted assassinate sikh separatist us soil stating crime would contrary government policythe doj indictment made public wednesday included damning details regarding alleged attempted assassination gurpatwant singh pannun us citizen indian intelligence officer referred cc1 hrefhttpswwwtheguardiancomworld2023nov30contrarytogovernmentpolicyindiarespondstousassassi,https://www.theguardian.com/world/2023/nov/30/contrary-to-government-policy-india-responds-to-us-assassination-plot-claims,"Thu, 30 Nov 2023 14:57:30 GMT",news,contrary government policy india responds us assassination plot claims us justice department alleges indian agent directed plot kill sikh separatist gurpatwant singh pannunthe indian government responded allegations us department justice indian agent attempted assassinate sikh separatist us soil stating crime would contrary government policythe doj indictment made public wednesday included damning details regarding alleged attempted assassination gurpatwant singh pannun us citizen indian intelligence officer referred cc1 hrefhttpswwwtheguardiancomworld2023nov30contrarytogovernmentpolicyindiarespondstousassassi,"['contrary', 'government', 'policy', 'india', 'responds', 'us', 'assassination', 'plot', 'claims', 'us', 'justice', 'department', 'alleges', 'indian', 'agent', 'directed', 'plot', 'kill', 'sikh', 'separatist', 'gurpatwant', 'singh', 'pannunthe', 'indian', 'government', 'responded', 'allegations', 'us', 'department', 'justice', 'indian', 'agent', 'attempted', 'assassinate', 'sikh', 'separatist', 'us', 'soil', 'stating', 'crime', 'would', 'contrary', 'government', 'policythe', 'doj', 'indictment', 'made', 'public', 'wednesday', 'included', 'damning', 'details', 'regarding', 'alleged', 'attempted', 'assassination', 'gurpatwant', 'singh', 'pannun', 'us', 'citizen', 'indian', 'intelligence', 'officer', 'referred', 'cc1', 'hrefhttpswwwtheguardiancomworld2023nov30contrarytogovernmentpolicyindiarespondstousassassi']","['contrary', 'government', 'policy', 'india', 'responds', 'us', 'assassination', 'plot', 'claims']"
lgbtq couple nepal first south asia legally married,,https://www.theguardian.com/world/2023/nov/30/lgbtq-couple-nepal-first-south-asia-to-be-legally-married,"Thu, 30 Nov 2023 14:25:34 GMT",news,lgbtq couple nepal first south asia legally married ,"['lgbtq', 'couple', 'nepal', 'first', 'south', 'asia', 'legally', 'married']","['lgbtq', 'couple', 'nepal', 'first', 'south', 'asia', 'legally', 'married']"
